loan_type,loan_purpose,loan_amount_000s,action_taken,msamd,county_code,census_tract_number,applicant_ethnicity,co_applicant_ethnicity,applicant_race_1,co_applicant_race_1,applicant_sex,co_applicant_sex,applicant_income_000s,lien_status,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units
1,1,181,0,15380.0,29.0,144.0,2,2,5,5,1,2,175.0,1,4152.0,3.7100000381469727,68200.0,88.75,1057.0,1816.0
1,1,340,1,35004.0,59.0,4089.0,2,5,5,8,1,5,104.0,1,5810.0,25.31999969482422,110800.0,101.91000366210938,1563.0,1754.0
1,1,34,0,46540.0,65.0,255.0,2,5,5,8,2,5,24.0,1,4387.0,6.630000114440918,62100.0,121.2699966430664,1469.0,1933.0
1,3,355,0,35614.0,119.0,148.08,2,2,5,5,1,2,316.0,1,3525.0,18.1299991607666,73700.0,192.6999969482422,1026.0,1100.0
1,3,817,0,35614.0,61.0,118.0,2,2,5,5,1,2,250.0,1,9296.0,13.579999923706056,73700.0,284.739990234375,1545.0,134.0
2,3,498,0,35614.0,47.0,1220.0,2,2,3,3,2,1,89.0,1,5573.0,100.0,73700.0,80.94999694824219,381.0,1576.0
1,3,3500,0,35004.0,103.0,1907.04,2,5,5,8,1,5,1668.0,1,3065.0,23.75,110800.0,124.33999633789062,1053.0,4314.0
1,3,180,0,35004.0,103.0,1904.03,2,5,5,8,2,5,58.0,1,3771.0,43.970001220703125,110800.0,72.45999908447266,725.0,1567.0
1,1,368,0,35614.0,47.0,545.0,2,5,5,8,2,5,232.0,1,7169.0,29.38999938964844,73700.0,31.780000686645508,164.0,415.0
1,1,65,0,45060.0,67.0,109.0,2,2,5,5,1,2,51.0,1,2224.0,7.78000020980835,68000.0,96.81999969482422,835.0,1012.0
1,3,241,0,35614.0,61.0,40.0,2,5,5,8,1,5,175.0,1,8947.0,26.200000762939453,73700.0,120.73999786376952,295.0,219.0
1,1,366,0,20524.0,27.0,501.04,2,2,5,5,1,2,159.0,1,6896.0,19.049999237060547,97100.0,140.0,2085.0,2314.0
1,1,292,0,35614.0,81.0,769.01,2,5,5,8,1,5,158.0,1,4172.0,45.45000076293945,73700.0,164.92999267578125,1112.0,351.0
1,2,30,0,45060.0,67.0,17.02,2,5,5,8,1,5,47.0,1,2305.0,18.700000762939453,68000.0,90.58999633789062,628.0,1073.0
1,1,424,0,10580.0,91.0,607.02,2,2,5,5,1,2,134.0,1,9239.0,7.269999980926514,83100.0,130.08999633789062,2837.0,3197.0
2,1,536,0,35004.0,59.0,4152.02,2,2,5,5,1,2,145.0,1,3875.0,11.40999984741211,110800.0,144.86000061035156,1390.0,1457.0
1,1,396,0,35004.0,59.0,5203.0,2,2,5,5,1,2,123.0,1,5969.0,11.93000030517578,110800.0,111.5199966430664,1674.0,1880.0
1,1,473,1,35004.0,103.0,1119.0,1,1,5,5,2,2,171.0,1,5098.0,13.31999969482422,110800.0,121.93000030517578,1724.0,2014.0
1,1,1196,0,35614.0,61.0,71.0,2,5,5,8,2,5,425.0,1,6115.0,21.100000381469727,73700.0,253.3000030517578,1122.0,472.0
1,2,200,0,10580.0,91.0,617.01,2,5,5,8,1,5,63.0,1,4928.0,8.8100004196167,83100.0,108.62999725341795,1342.0,1591.0
1,3,40,1,10580.0,1.0,3.0,2,5,5,8,2,5,36.0,1,5244.0,54.27000045776367,83100.0,64.91000366210938,906.0,2276.0
1,1,240,0,35614.0,119.0,146.06,2,2,5,5,1,2,105.0,1,6046.0,14.3100004196167,73700.0,247.72999572753903,1895.0,2116.0
1,3,275,0,35614.0,47.0,45.0,2,5,5,8,1,5,400.0,1,3318.0,13.68000030517578,73700.0,280.1000061035156,620.0,780.0
1,3,164,0,35614.0,119.0,113.0,2,2,5,5,1,2,131.0,1,6540.0,19.6200008392334,73700.0,225.9900054931641,1881.0,1959.0
1,1,167,0,15380.0,29.0,173.0,2,2,5,5,1,2,110.0,1,7027.0,2.7300000190734863,68200.0,130.6699981689453,2515.0,2726.0
1,3,97,0,15380.0,29.0,108.07,2,5,5,8,1,5,51.0,1,5313.0,15.0,68200.0,101.01000213623048,1375.0,2074.0
1,1,424,0,45060.0,67.0,121.0,2,2,5,5,1,2,401.0,1,4367.0,9.59000015258789,68000.0,139.35000610351562,1424.0,1552.0
1,1,220,0,40380.0,69.0,503.02,2,2,5,5,2,1,144.0,1,4834.0,4.760000228881836,68500.0,86.86000061035156,1667.0,2059.0
1,3,545,0,35004.0,103.0,1105.02,2,5,3,8,1,5,150.0,1,2840.0,9.229999542236328,110800.0,109.16999816894533,887.0,1085.0
2,1,275,1,10580.0,93.0,325.02,2,2,5,5,1,2,248.0,1,3568.0,6.53000020980835,83100.0,111.5500030517578,1096.0,1224.0
1,1,705,0,35614.0,119.0,93.0,2,2,5,5,1,2,351.0,1,3600.0,73.72000122070312,73700.0,105.58999633789062,399.0,89.0
1,1,437,0,35614.0,119.0,131.02,2,2,5,5,1,2,149.0,1,6559.0,15.170000076293944,73700.0,284.20001220703125,1936.0,2086.0
1,1,47,0,45060.0,75.0,211.01,2,5,5,8,2,5,30.0,1,4268.0,6.75,68000.0,52.369998931884766,720.0,1483.0
1,2,126,1,10580.0,1.0,130.0,2,5,5,8,2,5,54.0,1,6870.0,6.059999942779541,83100.0,79.18000030517578,1868.0,2569.0
1,1,140,0,15380.0,29.0,108.07,2,5,5,8,1,5,76.0,1,5313.0,15.0,68200.0,101.01000213623048,1375.0,2074.0
1,1,1344,0,35614.0,61.0,75.0,2,2,5,5,1,2,388.0,1,4358.0,16.1299991607666,73700.0,286.4100036621094,1205.0,256.0
1,3,420,0,35614.0,119.0,57.01,2,5,5,8,1,5,112.0,1,6745.0,48.16999816894531,73700.0,101.1999969482422,1151.0,914.0
1,3,135,1,35614.0,5.0,261.0,1,5,5,8,1,5,81.0,1,1958.0,95.97000122070312,73700.0,114.0999984741211,714.0,18.0
1,1,300,0,35004.0,103.0,1350.04,2,2,5,5,1,2,208.0,1,3022.0,7.110000133514404,110800.0,153.3699951171875,945.0,1167.0
1,3,380,0,35614.0,87.0,116.03,2,2,5,5,1,2,196.0,1,5511.0,21.030000686645508,73700.0,184.1199951171875,1432.0,1642.0
2,1,255,0,10580.0,91.0,613.02,2,5,5,8,2,5,91.0,1,6711.0,7.380000114440918,83100.0,94.01000213623048,1919.0,2686.0
1,1,367,0,35614.0,5.0,54.0,1,1,5,5,2,2,131.0,1,6219.0,99.9499969482422,73700.0,44.72999954223633,238.0,916.0
1,1,186,0,35614.0,85.0,128.04,2,2,5,5,1,2,51.0,1,4042.0,28.399999618530277,73700.0,102.02999877929688,1051.0,1617.0
1,1,508,0,35614.0,47.0,646.0,1,1,5,5,1,2,202.0,1,2402.0,19.979999542236328,73700.0,135.32000732421875,527.0,702.0
1,3,383,0,35004.0,103.0,1702.01,2,2,5,5,1,2,282.0,1,6295.0,4.480000019073486,110800.0,99.19000244140624,2292.0,4033.0
1,1,263,0,35614.0,119.0,72.0,2,5,5,8,2,5,115.0,1,6862.0,35.470001220703125,73700.0,168.1699981689453,1686.0,1676.0
2,1,346,0,35004.0,103.0,1476.01,2,5,5,8,1,5,115.0,1,2385.0,11.06999969482422,110800.0,117.91999816894533,750.0,869.0
2,3,427,0,35614.0,119.0,148.1,2,2,5,5,1,2,226.0,1,2182.0,13.979999542236328,73700.0,85.94999694824219,995.0,912.0
1,3,26,0,10580.0,1.0,136.02,2,2,5,5,2,1,124.0,2,4269.0,32.33000183105469,83100.0,94.8499984741211,626.0,971.0
1,3,272,0,35004.0,103.0,1583.08,2,2,5,5,1,2,154.0,1,8733.0,30.93000030517578,110800.0,96.16000366210938,2139.0,2492.0
2,3,66,0,35614.0,85.0,248.0,2,5,5,8,1,5,13.0,1,4908.0,8.5,73700.0,115.58000183105467,1227.0,1684.0
1,1,87,0,45060.0,53.0,307.0,2,2,5,5,1,2,46.0,1,6877.0,12.260000228881836,68000.0,100.9000015258789,1713.0,2718.0
1,2,50,1,10580.0,83.0,413.0,2,5,5,8,1,5,176.0,1,5236.0,24.46999931335449,83100.0,87.56999969482422,641.0,1233.0
1,1,64,0,45060.0,75.0,206.0,2,2,5,5,1,1,66.0,1,4943.0,3.9700000286102295,68000.0,89.76000213623047,1587.0,2466.0
1,1,292,0,35004.0,103.0,1584.07,2,1,5,5,1,2,73.0,1,5547.0,13.760000228881836,110800.0,95.66999816894533,1668.0,2245.0
1,3,10,0,35004.0,103.0,1580.1,2,2,5,5,1,2,179.0,2,3668.0,17.610000610351562,110800.0,148.60000610351562,1148.0,1195.0
2,1,281,1,10580.0,91.0,625.09,2,5,5,8,1,5,75.0,1,3212.0,5.480000019073486,83100.0,152.41000366210938,977.0,1032.0
1,1,540,0,35004.0,59.0,4169.0,2,5,5,8,1,5,360.0,1,3871.0,7.340000152587891,110800.0,157.19000244140625,1403.0,1741.0
1,1,116,0,15380.0,29.0,91.14,2,5,5,8,1,5,37.0,1,4296.0,17.200000762939453,68200.0,148.44000244140625,1486.0,1520.0
2,3,332,0,35614.0,87.0,120.0,2,5,5,8,2,5,105.0,1,3861.0,19.21999931335449,73700.0,139.27000427246094,1602.0,1688.0
2,1,689,0,35614.0,5.0,398.0,2,2,3,5,1,1,117.0,1,2769.0,94.69000244140624,73700.0,100.8000030517578,506.0,955.0
1,1,270,0,35614.0,85.0,105.0,2,5,5,8,1,5,52.0,1,4857.0,55.45000076293945,73700.0,100.0199966430664,1000.0,1752.0
1,3,296,0,10580.0,1.0,135.08,2,2,5,5,1,2,268.0,1,6755.0,16.1200008392334,83100.0,124.83999633789062,2035.0,2202.0
1,1,86,0,35614.0,81.0,373.0,2,5,3,8,1,5,48.0,1,2500.0,93.68000030517578,73700.0,84.48999786376953,296.0,693.0
1,1,144,1,35004.0,103.0,1697.04,2,2,5,5,1,1,73.0,1,7284.0,26.26000022888184,110800.0,68.80999755859375,2509.0,3153.0
1,1,439,0,35004.0,59.0,4051.0,1,1,5,5,1,1,128.0,1,8102.0,84.5199966430664,110800.0,95.0,1970.0,2366.0
1,3,441,0,35614.0,85.0,248.0,2,2,5,5,1,2,236.0,1,4908.0,8.5,73700.0,115.58000183105467,1227.0,1684.0
1,3,25,1,40380.0,69.0,505.0,2,2,5,5,1,2,49.0,2,6139.0,1.690000057220459,68500.0,102.87000274658205,2093.0,2629.0
2,1,100,0,13780.0,7.0,130.0,2,2,5,5,2,1,52.0,1,4189.0,10.1899995803833,65700.0,142.63999938964844,1330.0,1840.0
1,3,229,0,35614.0,5.0,62.0,1,1,3,3,2,1,78.0,1,7610.0,99.95999908447266,73700.0,40.08000183105469,114.0,518.0
1,3,168,1,10580.0,83.0,520.03,2,2,5,5,1,2,52.0,1,4515.0,6.25,83100.0,138.14999389648438,1464.0,1750.0
1,3,34,0,15380.0,29.0,39.01,2,5,5,8,1,5,25.0,1,987.0,98.06999969482422,68200.0,43.209999084472656,233.0,493.0
1,3,180,1,20524.0,27.0,1200.0,2,5,5,8,2,5,56.0,1,2557.0,6.340000152587891,97100.0,83.18000030517578,745.0,1204.0
2,1,319,0,35004.0,103.0,1467.03,2,2,5,5,1,1,83.0,1,3752.0,45.91999816894531,110800.0,75.38999938964844,1019.0,1284.0
1,1,120,0,35004.0,103.0,1583.15,2,5,5,8,2,5,67.0,1,4593.0,36.18999862670898,110800.0,81.23999786376953,1503.0,1673.0
1,1,335,0,35004.0,59.0,4092.0,2,5,5,8,2,5,126.0,1,6011.0,21.209999084472656,110800.0,97.05999755859376,1735.0,1929.0
1,1,653,0,35004.0,59.0,3018.0,2,2,5,5,1,2,254.0,1,5451.0,47.130001068115234,110800.0,112.26000213623048,1082.0,1464.0
1,3,360,1,35004.0,59.0,5192.0,2,2,5,5,1,2,115.0,1,6268.0,35.11000061035156,110800.0,93.2300033569336,1710.0,1986.0
2,1,196,0,35004.0,103.0,1595.08,2,5,3,8,2,5,55.0,1,7630.0,34.130001068115234,110800.0,65.94999694824219,1882.0,2789.0
1,1,160,0,35004.0,103.0,1224.05,2,5,3,8,2,5,275.0,1,3780.0,82.12000274658203,110800.0,94.3499984741211,758.0,1001.0
1,3,134,0,35614.0,81.0,1291.04,2,5,5,8,1,5,122.0,1,4241.0,56.400001525878906,73700.0,145.3699951171875,1624.0,1676.0
1,1,292,0,35614.0,61.0,295.0,2,5,5,8,1,5,87.0,1,8164.0,72.80000305175781,73700.0,102.43000030517578,300.0,50.0
1,1,500,0,35614.0,61.0,317.04,2,2,5,5,1,2,159.0,1,6887.0,41.34999847412109,73700.0,292.92999267578125,1235.0,138.0
1,1,302,1,35004.0,103.0,1699.01,2,2,5,5,1,2,122.0,1,6426.0,37.79999923706055,110800.0,66.12000274658203,1493.0,1812.0
1,1,508,0,35614.0,119.0,73.0,2,2,5,5,2,1,175.0,1,4623.0,53.02000045776367,73700.0,82.55000305175781,689.0,1256.0
1,1,654,0,35614.0,81.0,309.04,2,5,5,8,1,5,125.0,1,3847.0,80.22000122070312,73700.0,109.4000015258789,373.0,1184.0
1,1,352,0,35614.0,5.0,309.0,2,5,5,8,2,5,110.0,1,3896.0,23.229999542236328,73700.0,188.72000122070312,694.0,267.0
1,1,330,0,35004.0,103.0,1466.15,2,2,5,5,1,2,83.0,1,4685.0,23.09000015258789,110800.0,92.19000244140624,1025.0,1179.0
1,1,726,0,35614.0,47.0,511.0,2,5,5,8,1,5,156.0,1,3798.0,65.13999938964844,73700.0,30.46999931335449,212.0,328.0
1,3,131,1,35614.0,5.0,279.0,2,5,3,8,2,5,94.0,1,6809.0,83.31999969482422,73700.0,77.91000366210938,607.0,532.0
1,1,448,0,35004.0,59.0,4132.0,2,2,5,5,1,2,198.0,1,5946.0,9.649999618530272,110800.0,88.7699966430664,2079.0,2297.0
1,3,63,0,35004.0,103.0,1475.01,2,2,5,5,2,1,122.0,2,7223.0,7.710000038146973,110800.0,118.18000030517578,2068.0,2426.0
1,3,99,0,13780.0,7.0,102.0,2,2,5,5,1,2,42.0,1,5307.0,2.4100000858306885,65700.0,102.37000274658205,1514.0,1952.0
1,3,225,1,10580.0,91.0,609.01,2,5,5,8,2,5,81.0,1,3817.0,7.699999809265137,83100.0,100.83999633789062,1362.0,1855.0
1,1,42,0,48060.0,45.0,618.0,2,5,5,8,1,5,108.0,1,7338.0,7.840000152587891,62400.0,113.36000061035156,2046.0,2949.0
1,3,254,1,35614.0,119.0,144.0,2,2,3,3,1,2,185.0,1,6039.0,69.9000015258789,73700.0,85.87999725341797,1230.0,1338.0
1,2,17,0,40380.0,55.0,115.03,2,5,5,8,2,5,107.0,2,5703.0,5.119999885559082,68500.0,155.11000061035156,1990.0,2153.0
1,1,123,0,40380.0,55.0,118.0,2,2,5,5,1,2,102.0,1,5299.0,7.039999961853027,68500.0,120.58999633789062,1916.0,2538.0
1,1,500,0,35614.0,61.0,275.0,2,2,5,5,1,1,137.0,1,3712.0,43.970001220703125,73700.0,147.6300048828125,755.0,42.0
1,3,132,0,35004.0,103.0,1458.03,2,5,5,8,2,5,78.0,1,4907.0,16.020000457763672,110800.0,100.63999938964844,1443.0,1591.0
1,1,473,0,35004.0,103.0,1119.0,1,1,5,5,2,1,171.0,1,5098.0,13.31999969482422,110800.0,121.93000030517578,1724.0,2014.0
1,3,569,0,10580.0,91.0,617.01,2,2,5,5,1,2,182.0,1,4928.0,8.8100004196167,83100.0,108.62999725341795,1342.0,1591.0
1,1,140,0,35614.0,81.0,997.03,2,5,5,8,1,5,61.0,1,3858.0,34.400001525878906,73700.0,152.5,1132.0,887.0
1,2,50,1,35614.0,81.0,892.0,2,5,5,8,1,5,42.0,1,8047.0,13.380000114440918,73700.0,127.16000366210938,2333.0,2806.0
1,1,292,0,35614.0,81.0,991.0,2,5,3,8,1,5,257.0,1,6234.0,29.739999771118164,73700.0,140.86000061035156,2299.0,1339.0
1,3,52,0,40380.0,69.0,520.0,2,5,5,8,1,5,62.0,1,5151.0,7.21999979019165,68500.0,96.08000183105467,2014.0,3242.0
1,1,225,0,28740.0,111.0,9512.0,2,5,5,8,1,5,115.0,1,3738.0,4.679999828338623,78500.0,125.83999633789062,1448.0,1795.0
1,1,1432,1,35614.0,119.0,105.0,2,5,5,8,1,5,703.0,1,6756.0,21.6299991607666,73700.0,206.92999267578125,1557.0,1926.0
1,1,715,0,35004.0,59.0,5217.0,2,5,5,8,2,5,273.0,1,4706.0,12.239999771118164,110800.0,106.13999938964844,1565.0,1606.0
2,1,133,0,40380.0,55.0,110.0,2,5,5,8,1,5,62.0,1,5368.0,21.540000915527344,68500.0,96.93000030517578,1725.0,2008.0
1,3,30,1,35004.0,103.0,1583.21,2,5,5,8,1,5,131.0,2,10403.0,39.20000076293945,110800.0,87.9000015258789,1466.0,2442.0
1,1,800,0,35004.0,103.0,2009.02,2,2,5,5,1,2,567.0,1,6991.0,21.540000915527344,110800.0,110.8499984741211,2565.0,6541.0
1,3,304,0,10580.0,1.0,139.02,2,2,5,5,2,1,101.0,1,5373.0,16.1200008392334,83100.0,110.55999755859376,1608.0,2016.0
1,1,380,0,35614.0,47.0,826.0,2,2,5,5,1,2,117.0,1,4880.0,92.55999755859376,73700.0,82.52999877929688,526.0,1138.0
1,3,380,0,35614.0,61.0,191.0,2,5,5,8,2,5,93.0,1,9545.0,31.71999931335449,73700.0,254.0200042724609,1537.0,246.0
2,1,427,0,35004.0,59.0,4071.02,1,1,3,3,2,1,103.0,1,6103.0,97.1999969482422,110800.0,81.13999938964844,1334.0,1538.0
1,3,42,0,45060.0,67.0,133.0,2,5,5,8,1,5,27.0,1,2230.0,8.069999694824219,68000.0,99.37999725341795,726.0,1073.0
1,2,150,0,35004.0,103.0,1104.01,2,2,5,5,1,2,251.0,1,2707.0,11.5600004196167,110800.0,166.97000122070312,893.0,970.0
1,3,225,0,15380.0,63.0,243.02,2,2,5,5,1,2,201.0,1,4766.0,4.429999828338623,68200.0,105.1500015258789,1632.0,2117.0
1,1,144,1,40380.0,55.0,110.0,2,2,5,5,1,2,119.0,1,5368.0,21.540000915527344,68500.0,96.93000030517578,1725.0,2008.0
1,3,339,0,35614.0,119.0,98.0,2,2,5,5,1,2,103.0,1,4610.0,18.71999931335449,73700.0,346.989990234375,1320.0,1428.0
1,1,157,0,27060.0,109.0,13.0,2,2,5,5,1,2,102.0,1,6148.0,40.04999923706055,75600.0,135.5399932861328,1097.0,2226.0
1,1,196,0,40380.0,55.0,112.07,1,1,5,5,1,2,120.0,1,4995.0,7.090000152587891,68500.0,120.70999908447266,1434.0,1783.0
1,3,192,0,35614.0,47.0,514.0,2,5,3,8,1,5,65.0,1,7261.0,84.62999725341797,73700.0,69.5199966430664,235.0,337.0
1,1,1800,1,35614.0,119.0,128.02,2,2,5,5,1,2,564.0,1,7009.0,31.6200008392334,73700.0,153.33999633789062,1508.0,2215.0
1,3,74,0,35614.0,71.0,132.01,2,5,5,8,1,5,93.0,1,5235.0,29.46999931335449,73700.0,132.4499969482422,1388.0,1711.0
1,3,208,0,15380.0,63.0,227.11,2,5,5,8,1,5,89.0,1,10236.0,9.15999984741211,68200.0,138.83999633789062,3218.0,3769.0
1,1,439,1,35614.0,81.0,612.0,1,5,5,8,1,5,58.0,1,1528.0,97.83999633789062,73700.0,175.22999572753906,468.0,519.0
2,1,257,0,24020.0,113.0,703.0,2,2,5,5,2,1,143.0,1,3597.0,11.43000030517578,64100.0,116.18000030517578,800.0,1567.0
1,3,285,1,35614.0,5.0,356.0,1,5,3,8,2,5,90.0,1,2367.0,97.08000183105467,73700.0,94.5500030517578,444.0,676.0
1,3,72,1,35614.0,87.0,106.02,2,2,5,5,2,1,77.0,1,6714.0,74.93000030517578,73700.0,89.69999694824219,935.0,1521.0
1,1,113,0,45060.0,67.0,129.0,2,5,5,8,1,5,40.0,1,2724.0,13.329999923706056,68000.0,76.30999755859375,448.0,1127.0
1,1,844,1,35614.0,81.0,539.0,2,5,5,8,1,5,67.0,1,4338.0,66.70999908447266,73700.0,94.83999633789062,636.0,1279.0
1,1,443,0,35614.0,61.0,68.0,2,2,5,5,1,2,567.0,1,7413.0,30.86000061035156,73700.0,266.8699951171875,1201.0,28.0
1,1,922,1,20524.0,79.0,117.0,2,5,5,8,1,5,744.0,1,4879.0,10.579999923706056,97100.0,141.77999877929688,1423.0,1724.0
1,1,125,0,24020.0,113.0,710.0,2,5,5,8,2,5,39.0,1,3321.0,2.8299999237060547,64100.0,98.83999633789062,1028.0,2017.0
1,1,200,0,35614.0,85.0,59.0,2,2,5,5,1,2,50.0,1,2900.0,20.65999984741211,73700.0,166.3300018310547,720.0,823.0
1,3,157,0,15380.0,29.0,135.01,2,5,5,8,1,5,63.0,1,7229.0,4.440000057220459,68200.0,135.88999938964844,2275.0,2567.0
1,1,256,0,10580.0,91.0,625.06,2,2,5,5,2,1,76.0,1,5610.0,9.06999969482422,83100.0,147.75,1906.0,2099.0
1,1,171,0,24020.0,113.0,780.0,2,2,5,5,1,2,291.0,1,2279.0,6.010000228881836,64100.0,107.5,779.0,2472.0
1,1,8,0,35614.0,71.0,16.0,1,1,5,5,1,2,73.0,2,6845.0,59.4900016784668,73700.0,96.87999725341795,1353.0,1686.0
1,1,376,0,35004.0,103.0,1581.14,2,2,5,5,1,2,105.0,1,3563.0,18.40999984741211,110800.0,106.02999877929688,887.0,1104.0
1,3,770,0,35004.0,103.0,1122.11,2,2,5,5,1,2,698.0,1,4683.0,19.96999931335449,110800.0,151.14999389648438,1338.0,1466.0
1,1,171,0,40380.0,69.0,502.01,2,5,5,8,2,5,46.0,1,6617.0,10.350000381469728,68500.0,91.91000366210938,1832.0,2360.0
1,2,840,0,35004.0,103.0,2009.02,2,5,5,8,1,5,310.0,1,6991.0,21.540000915527344,110800.0,110.8499984741211,2565.0,6541.0
1,1,44,0,13780.0,107.0,202.0,1,2,5,5,1,2,66.0,1,5196.0,5.199999809265137,65700.0,89.0999984741211,1593.0,2135.0
1,1,425,0,20524.0,79.0,116.0,2,2,5,5,1,2,455.0,1,5565.0,15.470000267028809,97100.0,121.9000015258789,1879.0,1925.0
1,3,420,0,35004.0,103.0,1108.03,2,5,5,8,2,5,119.0,1,5818.0,8.279999732971191,110800.0,113.95999908447266,1701.0,2155.0
2,1,100,1,45060.0,75.0,207.01,2,5,5,8,2,5,64.0,1,4240.0,2.4100000858306885,68000.0,88.18000030517578,1390.0,1712.0
1,3,264,0,35004.0,59.0,5203.0,2,5,5,8,1,5,80.0,1,5969.0,11.93000030517578,110800.0,111.5199966430664,1674.0,1880.0
1,3,140,0,45060.0,67.0,112.31,2,2,5,5,1,2,63.0,1,4827.0,14.770000457763672,68000.0,114.4000015258789,1565.0,1732.0
1,1,339,0,35004.0,103.0,1582.02,2,5,5,8,1,5,95.0,1,8582.0,28.229999542236328,110800.0,89.0,2031.0,2420.0
1,1,3840,0,35614.0,61.0,140.0,2,2,5,5,1,2,1447.0,1,7671.0,15.149999618530272,73700.0,346.989990234375,1859.0,201.0
1,1,359,0,35614.0,5.0,177.02,2,5,5,8,2,5,79.0,1,5388.0,99.4800033569336,73700.0,35.83000183105469,182.0,541.0
2,1,136,0,40380.0,117.0,204.01,2,5,5,8,2,5,48.0,1,2658.0,13.65999984741211,68500.0,109.33000183105467,925.0,1223.0
1,2,423,0,35614.0,47.0,362.0,2,2,5,5,1,2,94.0,1,3345.0,62.77999877929688,73700.0,52.43000030517578,327.0,790.0
1,3,224,0,20524.0,27.0,1800.01,2,5,5,8,1,5,140.0,1,4855.0,7.420000076293945,97100.0,114.62999725341795,1556.0,1962.0
1,3,650,0,35614.0,47.0,68.0,2,2,5,5,2,1,185.0,1,5290.0,53.25,73700.0,56.220001220703125,368.0,918.0
1,2,115,0,27060.0,109.0,18.0,2,2,5,5,1,2,96.0,1,4838.0,11.020000457763672,75600.0,78.91000366210938,1563.0,1984.0
1,3,150,1,15380.0,29.0,142.07,2,5,5,8,2,5,49.0,1,5259.0,5.53000020980835,68200.0,143.4199981689453,1579.0,1797.0
1,3,265,0,35614.0,81.0,317.0,2,2,5,5,1,1,94.0,1,6451.0,29.21999931335449,73700.0,92.30999755859376,1345.0,1983.0
1,1,235,0,21300.0,15.0,109.0,2,2,5,5,1,2,131.0,1,5372.0,7.730000019073486,64600.0,146.88999938964844,1937.0,2165.0
1,1,194,0,35614.0,71.0,152.0,2,2,5,5,1,2,162.0,1,10019.0,35.25,73700.0,143.57000732421875,2620.0,3255.0
1,1,30,0,45060.0,67.0,168.02,2,2,5,5,2,1,32.0,2,2560.0,2.190000057220459,68000.0,114.88999938964844,874.0,1219.0
1,1,420,0,35004.0,59.0,4126.0,2,2,5,5,1,2,296.0,1,3718.0,8.579999923706055,110800.0,189.4199981689453,1052.0,1144.0
1,1,256,0,15380.0,29.0,135.01,2,5,5,8,2,5,100.0,1,7229.0,4.440000057220459,68200.0,135.88999938964844,2275.0,2567.0
1,1,220,0,10580.0,91.0,624.06,2,2,5,5,1,2,66.0,1,3814.0,9.020000457763672,83100.0,87.5999984741211,890.0,1225.0
1,3,328,1,35614.0,119.0,68.01,2,5,5,8,2,5,92.0,1,5708.0,12.770000457763672,73700.0,252.8999938964844,1866.0,1922.0
1,1,563,0,35614.0,47.0,998.0,2,5,3,8,2,5,103.0,1,3702.0,96.5199966430664,73700.0,109.0999984741211,623.0,1408.0
1,1,78,0,10580.0,1.0,130.0,2,5,5,8,2,5,43.0,1,6870.0,6.059999942779541,83100.0,79.18000030517578,1868.0,2569.0
2,2,425,1,35004.0,59.0,4047.0,2,5,5,8,1,5,123.0,1,6188.0,37.34999847412109,110800.0,119.12000274658205,1562.0,1892.0
1,3,482,1,35004.0,59.0,3016.0,2,5,5,8,1,5,400.0,1,4772.0,24.459999084472656,110800.0,223.83999633789065,1301.0,1345.0
1,1,37,0,45060.0,67.0,51.0,2,5,5,8,1,5,53.0,1,2119.0,80.2699966430664,68000.0,44.52000045776367,337.0,905.0
1,3,535,0,35004.0,59.0,4164.02,2,2,5,5,1,2,171.0,1,3317.0,17.43000030517578,110800.0,116.91999816894533,814.0,1194.0
1,3,25,0,40380.0,55.0,110.0,2,5,5,8,2,5,109.0,2,5368.0,21.540000915527344,68500.0,96.93000030517578,1725.0,2008.0
1,1,664,0,35614.0,61.0,148.02,2,5,5,8,2,5,182.0,1,6751.0,23.38999938964844,73700.0,299.75,1166.0,149.0
1,2,44,0,45060.0,67.0,163.0,2,2,5,5,1,2,116.0,2,7790.0,12.760000228881836,68000.0,179.9600067138672,2078.0,2344.0
2,1,178,1,20524.0,27.0,1403.0,2,5,5,8,1,5,49.0,1,5708.0,39.16999816894531,97100.0,76.5199966430664,865.0,1955.0
1,2,42,1,35614.0,71.0,126.02,2,2,5,5,1,2,134.0,2,3509.0,54.93999862670898,73700.0,74.30000305175781,668.0,817.0
1,1,550,0,35614.0,87.0,108.02,2,5,5,8,1,5,209.0,1,5330.0,24.350000381469727,73700.0,205.3699951171875,1577.0,1808.0
2,1,265,1,10580.0,91.0,607.02,2,5,5,8,2,5,45.0,1,9239.0,7.269999980926514,83100.0,130.08999633789062,2837.0,3197.0
1,1,240,0,35614.0,5.0,307.01,2,2,5,5,2,1,141.0,1,5248.0,23.8799991607666,73700.0,137.5,1081.0,144.0
1,1,468,0,35614.0,47.0,518.0,1,2,5,5,2,1,127.0,1,3481.0,73.66000366210938,73700.0,118.94000244140624,468.0,224.0
1,3,88,0,35614.0,71.0,12.0,2,5,5,8,2,5,104.0,1,2815.0,85.51000213623047,73700.0,57.68000030517578,295.0,708.0
1,1,143,0,10580.0,83.0,521.01,2,5,5,8,2,5,78.0,1,2145.0,7.039999961853027,83100.0,88.91999816894531,742.0,1229.0
1,3,240,0,35004.0,103.0,1112.02,1,5,5,8,1,5,59.0,1,4629.0,34.869998931884766,110800.0,74.20999908447266,1151.0,1609.0
